datetime,open,high,low,close,volume 
2007.09.02 21:00:00,672.348,673.414,670.575,671.818,4.81614
2007.09.03 21:00:00,671.739,682.911,671.031,681.244,6.06036
2007.09.04 21:00:00,681.188,682.698,677.804,681.413,6.17032
2007.09.05 21:00:00,681.382,697.421,680.539,694.913,6.48753
2007.09.06 21:00:00,694.897,706.697,691.508,700.365,6.3586
2007.09.09 21:00:00,700.248,706.448,698.721,702.516,5.95141
2007.09.10 21:00:00,702.455,713.496,701.824,712.124,6.24578
2007.09.11 21:00:00,712.141,713.797,705.291,711.064,6.23678
2007.09.12 21:00:00,710.97,712.051,702.975,707.848,6.47484
2007.09.13 21:00:00,707.782,716.855,703.391,707.106,6.46465
2007.09.16 21:00:00,706.448,719.545,705.86,717.402,5.98648
2007.09.17 21:00:00,717.39,726.795,711.855,723.249,6.45061
2007.09.18 21:00:00,723.22,726.032,719.822,720.934,6.27247
2007.09.19 21:00:00,720.785,738.211,720.497,733.326,6.6429
2007.09.20 21:00:00,733.29,739.045,726.474,730.853,6.47029
2007.09.23 21:00:00,730.547,735.914,726.48,729.962,5.82395
2007.09.24 21:00:00,729.876,733.426,721.994,732.059,6.36004
2007.09.25 21:00:00,731.953,736.293,725.92,728.267,5.96251
2007.09.26 21:00:00,728.247,735.458,726.672,733.982,6.69668
2007.09.27 21:00:00,733.885,745.323,728.211,743.005,6.48715
2007.09.30 21:00:00,744.248,747.376,740.385,746.851,5.96198
2007.10.01 21:00:00,746.783,747.051,724.045,731.197,6.48226
2007.10.02 21:00:00,731.098,735.848,725.52,727.47,6.46544
2007.10.03 21:00:00,727.298,738.448,720.319,737.608,6.68211
2007.10.04 21:00:00,737.348,743.97,726.764,742.048,6.50238
2007.10.07 21:00:00,742.07,742.263,730.965,732.829,5.96123
2007.10.08 21:00:00,732.702,740.125,726.494,737.549,6.463
2007.10.09 21:00:00,737.584,745.534,736.779,740.721,6.39016
2007.10.10 21:00:00,740.661,753.484,739.383,747.47,6.86459
2007.10.11 21:00:00,747.557,751.814,744.614,749.445,6.74513
2007.10.14 21:00:00,748.848,759.912,747.231,759.008,6.31405
2007.10.15 21:00:00,758.875,766.479,753.616,760.105,6.83809
2007.10.16 21:00:00,760.059,764.648,751.574,754.589,6.67454
2007.10.17 21:00:00,754.46,768.694,754.065,767.651,7.07329
2007.10.18 21:00:00,767.652,771.046,757.765,764.548,6.95627
2007.10.21 21:00:00,764.548,768.048,744.995,753.662,6.37528
2007.10.22 21:00:00,753.597,760.558,752.364,759.13,6.66254
2007.10.23 21:00:00,759.082,763.839,753.696,763.387,6.59174
2007.10.24 21:00:00,763.265,769.192,761.338,768.81,6.8818
2007.10.25 21:00:00,768.906,785.443,767.827,784.558,6.79074
2007.10.28 21:00:00,784.845,794.277,783.871,791.406,6.53398
2007.10.29 21:00:00,791.349,791.919,778.954,781.361,6.86026
2007.10.30 21:00:00,781.276,796.905,776.47,796.427,6.84136
2007.10.31 21:00:00,796.391,798.892,783.717,786.857,7.11749
2007.11.01 21:00:00,786.873,807.643,786.738,806.38,6.93659
2007.11.04 22:00:00,806.845,810.946,800.473,805.97,6.54346
2007.11.05 22:00:00,805.886,824.792,805.547,824.348,6.9094
2007.11.06 22:00:00,824.352,845.325,822.122,830.415,6.86298
2007.11.07 22:00:00,830.208,845.192,823.367,832.932,7.2413
2007.11.08 22:00:00,832.913,838.523,826.977,831.34,7.03481
2007.11.11 22:00:00,831.247,831.588,791.492,792.783,6.64907
2007.11.12 22:00:00,792.771,808.592,790.027,801.423,7.12497
2007.11.13 22:00:00,801.378,815.485,799.468,811.353,6.8738
2007.11.14 22:00:00,811.384,817.789,782.464,787.623,7.13702
2007.11.15 22:00:00,787.647,797.108,783.556,785.647,7.00406
2007.11.18 22:00:00,786.226,793.844,774.695,781.521,6.66675
2007.11.19 22:00:00,781.381,805.701,772.513,802.301,6.97197
2007.11.20 22:00:00,802.489,806.91,794.422,799.603,6.88222
2007.11.21 22:00:00,799.462,805.12,797.86,803.993,6.73018
2007.11.22 22:00:00,804.025,825.432,802.536,823.223,6.92404
2007.11.25 22:00:00,823.147,836.436,820.83,823.96,6.75388
2007.11.26 22:00:00,823.929,828.849,807.658,811.997,7.09896
2007.11.27 22:00:00,811.847,815.315,791.368,803.978,7.15882
2007.11.28 22:00:00,804.034,807.523,791.922,792.864,7.32871
2007.11.29 22:00:00,792.992,798.942,778.456,783.123,7.23672
2007.12.02 22:00:00,783.112,794.04,776.66,793.829,6.65017
2007.12.03 22:00:00,793.882,804.965,786.724,801.037,7.08103
2007.12.04 22:00:00,801.028,806.364,790.736,794.859,6.95001
2007.12.05 22:00:00,794.736,805.244,784.834,801.638,7.27905
2007.12.06 22:00:00,801.571,804.728,791.301,794.122,7.038
2007.12.09 22:00:00,794.394,811.792,793.862,807.697,6.83847
2007.12.10 22:00:00,807.815,812.791,795.724,796.464,7.0843
2007.12.11 22:00:00,796.524,816.741,795.422,812.98,7.19529
2007.12.12 22:00:00,812.994,813.343,791.967,796.748,7.39632
2007.12.13 22:00:00,796.822,803.204,787.436,794.385,7.25887
2007.12.16 22:00:00,793.722,798.535,784.765,792.67,6.77481
2007.12.17 22:00:00,792.622,806.008,789.996,802.252,7.04332
2007.12.18 22:00:00,802.173,804.319,797.427,801.805,7.12194
