datetime,who,pos,varga pos,hit lords
2012-07-03 00:00:00,mo,243.24150453760348,29.173540838431183,['ju']
2012-07-03 09:00:00,mo,248.82579887634435,79.43218988709906,['ju']
2012-07-03 13:00:00,mo,252.1337956601059,109.20416094095303,['ju']
2012-07-03 16:00:00,mo,254.3243168523794,128.9188516714146,['ju']
2012-07-03 18:00:00,mo,255.51386539070043,139.6247885163038,['ju']
2012-07-03 23:00:00,mo,257.65834278093865,158.92508502844777,['ju']
2012-07-04 02:00:00,mo,258.8395891586735,169.55630242806143,['ju']
2012-07-04 06:00:00,mo,261.00355094796396,189.0319585316755,['ju']
2012-07-04 09:00:00,mo,263.1839708138719,208.65573732484694,['ju']
2012-07-04 18:00:00,mo,269.9674556557644,269.7071009018796,['ju']
2012-07-04 20:00:00,mo,271.0068118289061,279.06130646015487,['ju']
2012-07-05 08:00:00,mo,276.5875908671177,329.28831780405903,['ju']
2012-07-05 11:00:00,mo,278.84816345393665,349.63347108542973,['ju']
2012-07-06 05:00:00,mo,288.79393647495175,79.14542827456563,['ju']
2012-07-06 07:00:00,mo,289.84938512071716,88.64446608645432,['ju']
2012-07-06 12:00:00,mo,293.3200993004025,119.88089370362229,['ju']
2012-07-06 18:00:00,mo,297.74617731814305,159.71559586328738,['ju']
2012-07-08 23:00:00,mo,326.6048482182315,59.44363396408333,['ju']
2012-07-09 02:00:00,mo,327.7466536583732,69.71988292535859,['ju']
2012-07-09 05:00:00,mo,328.730946114556,78.57851503100379,['ju']
2012-07-09 08:00:00,mo,329.89232370598194,89.0309133538373,['ju']
2012-07-09 12:00:00,mo,332.0674209202197,108.60678828197733,['ju']
2012-07-09 17:00:00,mo,335.5288405190727,139.75956467165392,['ju']
2012-07-10 01:00:00,mo,339.9988820915365,179.9899388238281,['ju']
2012-07-10 04:00:00,mo,341.0080723735482,189.07265136193368,['ju']
2012-07-10 10:00:00,mo,343.2469657570796,209.22269181371607,['ju']
2012-07-10 12:00:00,mo,344.3233589757733,218.9102307819597,['ju']
2012-07-10 17:00:00,mo,347.64002196587967,248.76019769291688,['ju']
2012-07-11 04:00:00,mo,353.328724747038,299.95852272334184,['ju']
2012-07-11 16:00:00,mo,358.832389795127,349.49150815614314,['ju']
2012-07-11 21:00:00,mo,2.2075886698151033,19.86829802833593,['ju']
2012-07-12 01:00:00,mo,4.33301334588674,38.99712011298066,['ju']
2012-07-12 04:00:00,mo,5.437921459792667,48.941293138134,['ju']
2012-07-12 08:00:00,mo,6.643480589391554,59.79132530452398,['ju']
2012-07-12 11:00:00,mo,7.773609493729653,69.96248544356688,['ju']
2012-07-12 13:00:00,mo,8.759733999159899,78.83760599243908,['ju']
2012-07-12 15:00:00,mo,9.9361951155246,89.42575603972139,['ju']
2012-07-12 20:00:00,mo,13.314206724867402,119.8278605238066,['ju']
2012-07-13 05:00:00,mo,17.73604432814986,159.62439895334873,['ju']
2012-07-13 14:00:00,mo,21.07794632139736,189.70151689257622,['ju']
2012-07-13 19:00:00,mo,24.303197372915243,218.72877635623718,['ju']
2012-07-15 22:00:00,mo,49.899817932958825,89.09836139662941,['ju']
2012-07-17 00:00:00,mo,63.2660072977628,209.39406567986515,['ju']
2012-07-17 10:00:00,mo,67.69911740074413,249.29205660669714,['ju']
2012-07-17 21:00:00,mo,73.31499756557712,299.834978090194,['ju']
2012-07-18 00:00:00,mo,75.4839684069304,319.3557156623736,['ju']
2012-07-18 09:00:00,mo,79.98110255895206,359.8299230305685,['ju']
2012-07-18 15:00:00,mo,82.06837726823224,18.615395414090127,['ju']
2012-07-18 19:00:00,mo,84.31539794446431,38.83858150017874,['ju']
2012-07-19 03:00:00,mo,89.964296590747,89.67866931672293,['ju']
2012-07-19 05:00:00,mo,91.10968667886982,99.98718010982836,['ju']
2012-07-19 20:00:00,mo,97.6558805717692,158.90292514592278,['ju']
2012-07-20 08:00:00,mo,105.44465782507048,229.00192042563427,['ju']
2012-07-20 11:00:00,mo,106.54519092350077,238.9067183115069,['ju']
2012-07-20 17:00:00,mo,108.84193500733411,259.577415066007,['ju']
2012-07-20 19:00:00,mo,109.94808229791926,269.53274068127325,['ju']
2012-07-23 00:00:00,mo,139.86388414554904,178.77495730994127,['ju']
2012-07-23 03:00:00,mo,142.1538513969952,199.3846625729568,['ju']
2012-07-23 06:00:00,mo,144.33637633171384,219.02738698542447,['ju']
2012-07-23 10:00:00,mo,146.65774918390426,239.91974265513826,['ju']
2012-07-24 09:00:00,mo,159.88255562418215,358.94300061763926,['ju']
2012-07-24 11:00:00,mo,160.95299246811106,8.576932212999502,['ju']
2012-07-25 01:00:00,mo,167.73603843822804,69.62434594405225,['ju']
2012-07-25 10:00:00,mo,174.3360742530244,129.0246682772196,['ju']
2012-07-25 12:00:00,mo,175.41437808501516,138.72940276513634,['ju']
2012-07-26 09:00:00,mo,187.6468960472725,248.82206442545234,['ju']
2012-07-26 21:00:00,mo,193.2544652136438,299.29018692279425,['ju']
2012-07-27 01:00:00,mo,195.50207260035666,319.51865340320984,['ju']
2012-07-27 04:00:00,mo,197.70454553274374,339.3409097946936,['ju']
2012-07-30 00:00:00,mo,237.71010423750394,339.3909381375354,['ju']
2012-07-30 02:00:00,mo,238.77894739176682,349.0105265259013,['ju']
2012-07-30 08:00:00,mo,243.1918028652939,28.72622578764508,['ju']
2012-07-30 14:00:00,mo,247.75297324358695,69.77675919228246,['ju']
2012-07-30 21:00:00,mo,250.973426331136,98.760836980224,['ju']
2012-07-31 00:00:00,mo,252.1438198767358,109.29437889062201,['ju']
2012-07-31 04:00:00,mo,254.3178270301698,128.86044327152817,['ju']
2012-07-31 16:00:00,mo,263.20667918159745,208.86011263437695,['ju']
2012-07-31 21:00:00,mo,265.4160513532422,228.74446217917978,['ju']
2012-08-01 00:00:00,mo,266.5330817943413,238.79773614907145,['ju']
2012-08-01 09:00:00,mo,272.1157020006089,289.04131800548004,['ju']
2012-08-01 19:00:00,mo,278.88220985276473,349.93988867488247,['ju']
2012-08-02 20:00:00,mo,293.29597425446724,119.66376829020504,['ju']
2012-08-02 23:00:00,mo,294.4442892154292,129.99860293886263,['ju']
2012-08-03 02:00:00,mo,295.5463744804122,139.91737032370992,['ju']
2012-08-03 08:00:00,mo,298.7938711624315,169.14484046188352,['ju']
2012-08-03 11:00:00,mo,301.0014022394718,189.01262015524622,['ju']
2012-08-03 14:00:00,mo,303.28697585986566,209.58278273879085,['ju']
2012-08-06 02:00:00,mo,335.4837343972705,139.35360957543432,['ju']
2012-08-06 18:00:00,mo,344.4066404754882,219.65976427939356,['ju']
2012-08-06 22:00:00,mo,346.61554097442877,239.53986876985877,['ju']
2012-08-07 04:00:00,mo,348.73583479739256,258.6225131765329,['ju']
2012-08-07 18:00:00,mo,356.5525828444669,328.97324560020184,['ju']
2012-08-07 22:00:00,mo,358.8719423092097,349.84748078288726,['ju']
2012-08-08 04:00:00,mo,1.0578200962911248,9.520380866620123,['ju']
2012-08-08 10:00:00,mo,3.3256976336044954,29.93127870244046,['ju']
2012-08-08 12:00:00,mo,4.432941087979503,39.89646979181553,['ju']
2012-08-08 17:00:00,mo,7.77432137720761,69.96889239486848,['ju']
2012-08-09 01:00:00,mo,12.210745819924762,109.89671237932285,['ju']
2012-08-09 04:00:00,mo,13.180222704803231,118.62200434322908,['ju']
2012-08-09 08:00:00,mo,14.432049540312912,129.8884458628162,['ju']
2012-08-09 16:00:00,mo,18.825200386682408,169.42680348014167,['ju']
2012-08-09 21:00:00,mo,22.16256641143646,199.4630977029281,['ju']
2012-08-09 23:00:00,mo,23.26535434209862,209.3881890788876,['ju']
2012-08-10 05:00:00,mo,25.4735110527859,229.26159947507307,['ju']
2012-08-10 15:00:00,mo,29.844293197091872,268.59863877382685,['ju']
2012-08-10 20:00:00,mo,33.266094100443816,299.39484690399433,['ju']
2012-08-12 23:00:00,mo,58.887720428268345,169.98948385441508,['ju']
2012-08-13 03:00:00,mo,60.96114071965878,188.65026647692898,['ju']
2012-08-13 10:00:00,mo,63.222381501639845,209.0014335147586,['ju']
2012-08-13 13:00:00,mo,64.44020148182952,219.96181333646564,['ju']
2012-08-13 15:00:00,mo,65.51476360073218,229.6328724065896,['ju']
2012-08-13 23:00:00,mo,71.02460381325581,279.22143431930226,['ju']
2012-08-14 03:00:00,mo,73.2842820598053,299.5585385382477,['ju']
2012-08-15 11:00:00,mo,88.8025830090271,79.2232470812439,['ju']
2012-08-15 16:00:00,mo,91.10563748163011,99.95073733467098,['ju']
2012-08-17 08:00:00,mo,114.29689305871908,308.67203752847166,['ju']
2012-08-17 20:00:00,mo,119.97622711423546,359.7860440281191,['ju']
2012-08-20 01:00:00,mo,150.97225990039829,278.7503391035845,['ju']
2012-08-20 04:00:00,mo,153.2685381385456,299.4168432469104,['ju']
2012-08-20 15:00:00,mo,158.75196026560232,348.7676423904208,['ju']
2012-08-20 23:00:00,mo,163.24922174468702,29.242995702183116,['ju']
2012-08-21 08:00:00,mo,169.8963062183658,89.06675596529207,['ju']
2012-08-21 10:00:00,mo,170.97756172613052,98.79805553517458,['ju']
2012-08-22 04:00:00,mo,181.06357285188685,189.57215566698153,['ju']
2012-08-22 07:00:00,mo,183.31303687944308,209.81733191498762,['ju']
2012-08-22 13:00:00,mo,186.56800197610292,239.1120177849262,['ju']
2012-08-22 16:00:00,mo,187.70309308304022,249.32783774736185,['ju']
2012-08-22 21:00:00,mo,189.9524053836503,269.5716484528526,['ju']
2012-08-23 06:00:00,mo,196.570212021681,329.1319081951288,['ju']
2012-08-23 11:00:00,mo,199.8875018534513,358.9875166810617,['ju']
2012-08-24 01:00:00,mo,206.57978609262696,59.21807483364256,['ju']
2012-08-24 14:00:00,mo,215.5268550550546,139.74169549549129,['ju']
2012-08-27 12:00:00,mo,256.6210824253633,149.58974182826944,['ju']
2012-08-27 16:00:00,mo,258.7966671375921,169.170004238329,['ju']
2012-08-27 19:00:00,mo,259.9504332589011,179.5538993301099,['ju']
2012-08-27 22:00:00,mo,261.0381183796261,189.34306541663477,['ju']
2012-08-28 04:00:00,mo,264.2992203069207,218.69298276228608,['ju']
2012-08-28 07:00:00,mo,266.5659769051597,239.09379214643707,['ju']
2012-08-28 13:00:00,mo,271.0650032619001,279.58502935710055,['ju']
2012-08-28 17:00:00,mo,273.1865520729177,298.67896865625937,['ju']
2012-08-28 20:00:00,mo,274.3231338197137,308.9082043774231,['ju']
2012-08-28 23:00:00,mo,275.4165679481172,318.7491115330545,['ju']
2012-08-29 11:00:00,mo,283.27780210193396,29.500218917405505,['ju']
2012-08-30 03:00:00,mo,291.05304997052554,99.4774497347297,['ju']
2012-08-30 08:00:00,mo,294.38072693004233,129.42654237038084,['ju']
2012-08-30 14:00:00,mo,298.82119795522703,169.3907815970432,['ju']
2012-08-30 18:00:00,mo,301.03720566118767,189.33485095068892,['ju']
2012-08-30 21:00:00,mo,302.220405527907,199.98364975116306,['ju']
2012-08-31 00:00:00,mo,303.2748864033213,209.47397762989175,['ju']
2012-08-31 11:00:00,mo,309.8519252470318,268.66732722328584,['ju']
2012-08-31 16:00:00,mo,313.3013052732588,299.7117474593289,['ju']
2012-08-31 18:00:00,mo,314.37779146284987,309.4001231656487,['ju']
2012-09-03 02:00:00,mo,343.2908760110419,209.6178840993771,['ju']
2012-09-03 05:00:00,mo,344.4021525506434,219.6193729557904,['ju']
2012-09-03 14:00:00,mo,349.90670257342447,269.1603231608201,['ju']
2012-09-04 01:00:00,mo,355.514680536678,319.6321248301017,['ju']
2012-09-04 07:00:00,mo,357.67429209506486,339.0686288555836,['ju']
2012-09-04 11:00:00,mo,359.93501499268683,359.4151349341813,['ju']
2012-09-05 13:00:00,mo,13.181033139744573,118.62929825770115,['ju']
2012-09-05 18:00:00,mo,16.59167320831686,149.32505887485172,['ju']
2012-09-05 22:00:00,mo,18.782068299669646,169.03861469702682,['ju']
2012-09-06 01:00:00,mo,19.91750523133917,179.25754708205253,['ju']
2012-09-06 05:00:00,mo,21.107006606785813,189.9630594610723,['ju']
2012-09-06 08:00:00,mo,22.19274220344763,199.73467983102864,['ju']
2012-09-06 12:00:00,mo,24.30238815847374,218.72149342626363,['ju']
2012-09-06 17:00:00,mo,27.68693727986236,249.18243551876122,['ju']
2012-09-07 02:00:00,mo,32.21662506791796,289.94962561126164,['ju']
2012-09-07 11:00:00,mo,35.47065306110494,319.23587754994446,['ju']
2012-09-07 13:00:00,mo,36.65140217662376,329.8626195896138,['ju']
2012-09-10 07:00:00,mo,69.91936983481745,269.274328513357,['ju']
2012-09-11 03:00:00,mo,81.10303232230059,9.927290900705298,['ju']
2012-09-11 06:00:00,mo,82.12352288118814,19.1117059306932,['ju']
2012-09-11 16:00:00,mo,86.61615000411837,59.545350037065276,['ju']
2012-09-11 19:00:00,mo,88.77455795421483,78.97102158793342,['ju']
2012-09-12 11:00:00,mo,96.65336039231236,149.88024353081124,['ju']
2012-09-12 23:00:00,mo,104.43172800469,219.88555204220998,['ju']
2012-09-13 05:00:00,mo,107.7522903965595,249.77061356903548,['ju']
2012-09-13 08:00:00,mo,108.83878691061942,259.5490821955747,['ju']
2012-09-13 11:00:00,mo,109.89839458728694,269.0855512855825,['ju']
2012-09-14 07:00:00,mo,122.10889423375835,18.98004810382509,['ju']
2012-09-14 10:00:00,mo,123.19697856283531,28.77280706551776,['ju']
2012-09-14 13:00:00,mo,124.39320424630212,39.53883821671902,['ju']
2012-09-14 15:00:00,mo,125.40067208728503,48.60604878556523,['ju']
2012-09-14 17:00:00,mo,126.61921234274233,59.57291108468092,['ju']
2012-09-14 20:00:00,mo,128.78208342496566,79.03875082469091,['ju']
2012-09-17 03:00:00,mo,162.1704474413922,19.53402697252985,['ju']
2012-09-17 11:00:00,mo,166.58757557479984,59.28818017319852,['ju']
2012-09-17 14:00:00,mo,167.76504372458103,69.88539352122923,['ju']
2012-09-17 20:00:00,mo,170.99944379008298,98.99499411074673,['ju']
2012-09-17 23:00:00,mo,173.2512132979534,119.26091968158052,['ju']
2012-09-18 08:00:00,mo,179.8436110910795,178.5924998197155,['ju']
2012-09-18 16:00:00,mo,183.2684599016886,209.41613911519732,['ju']
2012-09-18 20:00:00,mo,185.41211697510542,228.7090527759487,['ju']
